Date Published,News Outlet,Title
2023-11-16T14:24:23Z,Vice News,The Far Right Is Loving Elon Musk's Comments About Jewish Groups Corrupting 'the West'
2023-11-16T17:27:05Z,Vice News,Russia Televises New Nuclear-Capable Hypersonic Missile Being Loaded Into Silo
2023-11-17T18:01:15Z,Vice News,Protesters Are Targeting Defense Contractors That Bragged About Profits from Gaza
2023-11-17T15:41:39Z,Vice News,"A Century-Old, Debunked Theory Is Fueling the TikTok Moral Panic"
2023-11-20T15:35:27Z,Vice News,Commercial Flights Are Experiencing 'Unthinkable' GPS Attacks and Nobody Knows What to Do
2023-11-21T21:33:35Z,Vice News,"Ex Obama Adviser Says Killing 4,000 Palestinian Children ‘Wasn’t Enough’"
2023-11-22T14:00:59Z,Vice News,The Israelis and Palestinians Doing Ayahuasca Together
2023-11-22T14:54:10Z,Vice News,"Israel Agrees to Four-Day Ceasefire For Release of 50 Hostages, Mostly Children"
2023-11-22T14:36:27Z,Vice News,Gazans Are Trying to Stay Online Under Siege. New Tech Is Struggling to Help.
2023-11-22T22:05:48Z,Vice News,Ex White House Adviser's Viral Islamophobic Rants Under Investigation by Hate Crimes Unit
2023-11-23T13:00:00Z,Vice News,Ex-White House Adviser Charged With Hate Crime After Islamophobic Rants
2023-11-23T17:09:54Z,Vice News,The Right-Wing Ran Absolutely Wild on the US-Canada Border Car Crash
2023-10-28T14:34:36Z,The Wall Street Journal,Americans Stuck in Strip. Are We U.S. Citizens or Not?
2023-10-31T01:49:36Z,The Wall Street Journal,WSJ: Global War on Jews...
2023-10-31T12:00:02Z,The Wall Street Journal,Dems Risk Long-Lasting Rift Over Israel-Hamas War...
2023-10-31T11:07:00Z,The Wall Street Journal,Mass Casualties Feared in North Gaza Blasts Amid Israeli Offensive
2023-11-02T15:00:03Z,The Wall Street Journal,"IDF Moves to Cut Gaza in Two, Isolating North..."
2023-11-02T18:00:02Z,The Wall Street Journal,"Wagner May Provide Weapon to Hezbollah, U.S. Intel Says..."
2023-11-02T18:29:09Z,The Wall Street Journal,Top Law Firms Call for Universities to Tamp Down on Antisemitism
2023-11-03T13:00:03Z,The Wall Street Journal,Israel Faces Growing Pressure to Pause Strikes...
2023-11-04T14:00:02Z,The Wall Street Journal,"U.S. and Israel Split Over Goals, Muddying War's Endgame..."
2023-11-04T14:00:03Z,The Wall Street Journal,The Billionaire Donor Taking On His Alma Mater Over Antisemitism...
2023-11-04T11:02:00Z,The Wall Street Journal,Gaza Becomes a Death Trap for Children as Israeli Strikes Intensify
2023-11-06T13:55:36Z,The Wall Street Journal,IDF Poised for Battle for Gaza City...
2023-11-07T21:00:03Z,The Wall Street Journal,Possible Russian Link to Star of David Graffiti in Paris...
2023-11-09T21:47:28Z,The Wall Street Journal,Washington Post Removes Hamas Cartoon After Backlash From Staff and Readers
2023-11-10T05:05:47Z,The Wall Street Journal,‘They Have Nowhere to Go’: A Gaza Hospital Braces for Fighting
2023-11-12T12:10:36Z,The Wall Street Journal,Terrorists Needed New Way to Get Money From Iran. Turned to Crypto...
2023-11-13T15:16:37Z,The Wall Street Journal,Town That Has Been Refuge for Jews and Muslims Now Sees Divisions...
2023-11-14T21:00:03Z,The Wall Street Journal,White House: Terrorists Operating Out of Hospitals...
2023-11-14T17:39:00Z,The Wall Street Journal,Israel Carries Out Targeted Operation Inside Gaza’s Largest Hospital
2023-11-14T17:39:00Z,The Wall Street Journal,Israel Carries Out Targeted Operation Inside Gaza’s Largest Hospital
2023-11-14T23:56:18Z,The Wall Street Journal,The Battle of Al Shifa Hospital
2023-11-15T16:26:33Z,The Wall Street Journal,Al-Shifa Hospital: Israeli Troops Raid Gaza Hospital in Search of Hamas Militants
2023-11-17T20:14:00Z,The Wall Street Journal,"Osama bin Laden, Antisemitism and a Viral Tweet: Why TikTok Is Facing Its Biggest Threat"
2023-11-19T13:00:06Z,The Wall Street Journal,Joe Keeps Talking About the Old Days. Young Voters Don't Like It...
2023-11-21T13:00:03Z,The Wall Street Journal,China Steps Up Support for Palestinian Cause in Challenge to US Policy...
2023-11-26T12:19:37Z,The Wall Street Journal,Americans on List of Next Hamas Hostages Set for Release... Developing...
